api,sh_lat,sh_lon,county,well_name,well_number,operator,well_symbol,well_status,well_type
3507326103,35.970474,-97.904537,KINGFISHER,MATTHEWS 11-17-7 1H,1H,DIVERSIFIED ENERGY,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326102,35.739544,-97.821618,KINGFISHER,MAD HATTER 1506 9-34MH,9-34MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326101,35.73968,-97.83101,KINGFISHER,MAD HATTER 1506 4-34MH,4-34MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326100,35.739599,-97.821618,KINGFISHER,MAD HATTER 1506 7-34MH,7-34MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326099,35.755581,-97.820978,KINGFISHER,WHITE RABBIT 1506 9-27MH,9-27MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326098,35.755471,-97.820979,KINGFISHER,WHITE RABBIT 1506 7-27MH,7-27MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326097,35.755526,-97.820979,KINGFISHER,WHITE RABBIT 1506 6-27MH,6-27MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326096,35.755711,-97.828879,KINGFISHER,WHITE RABBIT 1506 5-27MH,5-27MH,MACH NATURAL RESOURCES LP,OIL & GAS-INACTIVE PRODUCER,INACTIVE PRODUCER,OIL & GAS
3507326095,35.755769,-97.828879,KINGFISHER,WHITE RABBIT 1506 4-27MH,4-27MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326094,35.7556855,-97.8288825,KINGFISHER,WHITE RABBIT 1506 1-27MH,1-27MH,MACH NATURAL RESOURCES LP,OIL & GAS-P & A,P & A,OIL & GAS
3507326093,35.73834,-97.73746,KINGFISHER,SIMMONS 3-33MH,3-33MH,VALIDUS ENERGY II MIDCON LLC,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326092,35.784015,-98.091644,KINGFISHER,SAFARI 7_6-15N-8W 7HX,7HX,DEVON,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326091,35.855751,-97.722321,KINGFISHER,CASPER 1605 3-22MH,3-22MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326090,35.75422,-97.709084,KINGFISHER,SHORT 1-23MH,1-23MH,VALIDUS ENERGY II MIDCON LLC,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326089,35.727455,-98.153329,KINGFISHER,ROMAN NOSE 3-14N-9W 1MH,1MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326088,35.739654,-97.821618,KINGFISHER,MAD HATTER 1506 6-34MH,6-34MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326087,35.813585,-97.963917,KINGFISHER,KLICKITY KLACK 32-16N-7W 3H,3H,DEVON,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326086,35.813614,-97.964077,KINGFISHER,KLICKITY KLACK 32-16N-7W 2H,2H,DEVON,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326085,35.739709,-97.821618,KINGFISHER,MAD HATTER 1506 5-34MH,5-34MH,MACH NATURAL RESOURCES LP,OIL & GAS-INACTIVE PRODUCER,INACTIVE PRODUCER,OIL & GAS
3507326084,35.9119193,-97.8192153,KINGFISHER,MAELSTROM SWD 1,1,BCE-MACH III MIDSTREAM HOLDINGS LLC,SWD-INJECTING,INJECTING,SWD
3507326083,35.89626,-98.18581,KINGFISHER,RAPTOREX 1609 5H-5X,1609 5H-5X,OVINTIV,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326082,35.89626,-98.185742,KINGFISHER,RAPTOREX 1609 4H-5X,1609 4H-5X,OVINTIV,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326081,35.89626,-98.185675,KINGFISHER,RAPTOREX 1609 3H-5X,1609 3H-5X,OVINTIV,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326080,35.9010245,-97.8529761,KINGFISHER,GYRE SWD 1,1,BCE-MACH III MIDSTREAM HOLDINGS LLC,SWD-INJECTING,INJECTING,SWD
3507326079,35.74075,-98.103441,KINGFISHER,LORETTA 1-25H,1-25H,COTERRA ENERGY,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326078,35.897904,-98.202793,KINGFISHER,INDOMINUS REX 1609 3H-6X,1609 3H-6X,OVINTIV,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326077,35.799187,-97.861246,KINGFISHER,VICKIE 1506 3H-8,1506 3H-8,OVINTIV,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326076,35.799188,-97.861314,KINGFISHER,VICKIE 1506 2H-8,1506 2H-8,OVINTIV,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326075,36.015306,-97.804965,KINGFISHER,MIRACLE MAX 1806 6-23MH,6-23MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326074,35.784771,-97.793074,KINGFISHER,WHITE KING 1506 4-12MH,4-12MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326073,35.78471333,-97.79340759,KINGFISHER,WHITE KING 1506 5-12MH,5-12MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326072,35.784716,-97.793074,KINGFISHER,WHITE KING 1506 2-12MH,2-12MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326071,35.897908,-98.194316,KINGFISHER,INDOMINUS REX 1609 8H-6X,1609 8H-6X,OVINTIV,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326070,35.897908,-98.194383,KINGFISHER,INDOMINUS REX 1609 7H-6X,1609 7H-6X,OVINTIV,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326069,35.897906,-98.199536,KINGFISHER,INDOMINUS REX 1609 6H-6X,1609 6H-6X,OVINTIV,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326068,35.897906,-98.199604,KINGFISHER,INDOMINUS REX 1609 5H-6X,1609 5H-6X,OVINTIV,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326067,35.897906,-98.199671,KINGFISHER,INDOMINUS REX 1609 4H-6X,1609 4H-6X,OVINTIV,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326066,35.8979441,-98.2028114,KINGFISHER,INDOMINUS REX 1609 2H-6X,1609 2H-6X,OVINTIV,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326065,35.91361,-97.81346,KINGFISHER,STRAIGHT EDGE 1706 3-35RMH,3-35RMH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326064,36.0150785,-97.8094292,KINGFISHER,KOOPA 23 O2H,O2H,STONE CREEK OPERATING LLC,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326063,35.828258,-97.766692,KINGFISHER,DALWHINNIE 1605 8-31MH,8-31MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326062,35.784525,-97.776766,KINGFISHER,REDBREAST 1505 3-7MH,3-7MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326061,35.7396,-97.79372,KINGFISHER,WALRUS 1506 3-36MH,3-36MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326060,35.73955,-97.79372,KINGFISHER,WALRUS 1506 2-36MH,2-36MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326059,35.73976,-97.83101,KINGFISHER,MAD HATTER 1506 1-34MH,1-34MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326058,36.14406033,-98.07229602,KINGFISHER,SOUPY 19-08-05 1H,1H,CHISHOLM O&G,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326057,36.073504,-97.821647,KINGFISHER,GABRIEL 34-19-6 3HC,3HC,DIVERSIFIED ENERGY,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326056,36.0735611,-97.82197783,KINGFISHER,GABRIEL 34-19-6 2HC,2HC,DIVERSIFIED ENERGY,OIL & GAS-INACTIVE PRODUCER,INACTIVE PRODUCER,OIL & GAS
3507326055,36.073372,-97.822038,KINGFISHER,GABRIEL 34-19-6 1H,1H,DIVERSIFIED ENERGY,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326054,35.88612752,-97.78539447,KINGFISHER,DAYDRINKER 1606 10-1MH,10-1MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326053,36.1448796678806,-97.9196370329751,KINGFISHER,RED 1907 2-1LOH,2-1LOH,CHISHOLM O&G,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326052,35.886022,-97.785059,KINGFISHER,DAYDRINKER 1606 9-1MH,9-1MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326051,35.885967,-97.7855059,KINGFISHER,DAYDRINKER 1606 7-1MH,7-1MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326050,35.739336,-97.784572,KINGFISHER,WALRUS 1506 10-36MH,10-36MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326049,35.73949461,-97.78489789,KINGFISHER,WALRUS 1506 9-36MH,9-36MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326048,35.73939,-97.784572,KINGFISHER,WALRUS 1506 7-36MH,7-36MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326047,35.8066899,-97.7974539,KINGFISHER,SWIRL SWD 1,1,BCE-MACH III MIDSTREAM HOLDINGS LLC,SWD-INACTIVE INJECTOR,INACTIVE INJECTOR,SWD
3507326046,35.911722,-97.796752,KINGFISHER,SLAUGHTER HOUSE 1706 4-36MH,4-36MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326045,36.0151185641065,-98.0540532306147,KINGFISHER,SWEETNESS 1808 21-1MH,21-1MH,CHISHOLM O&G,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326044,35.9997356375153,-98.0242493249025,KINGFISHER,COLONEL COBB 18-08-26 1H,1H,CHISHOLM O&G,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326043,36.1318954771802,-97.980107800128,KINGFISHER,CHIEF RED CLOUD 19-07-07 1H,1H,CHISHOLM O&G,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326042,35.784471,-97.776766,KINGFISHER,REDBREAST 1505 6-7MH,6-7MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326041,35.78458,-97.776766,KINGFISHER,REDBREAST 1505 2-7MH,2-7MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326040,36.04265,-97.819608,KINGFISHER,STATES 15-18-6 4HC,4HC,DIVERSIFIED ENERGY,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326039,36.05859048,-97.78338691,KINGFISHER,OGALLALA 18-06-01 1OH,1OH,CHISHOLM O&G,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326038,35.91182,-97.80394,KINGFISHER,STRAIGHT EDGE 1706 6-35MH,6-35MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326037,35.91187,-97.80394,KINGFISHER,STRAIGHT EDGE 1706 7-35MH,7-35MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326036,35.9135367,-97.813661,KINGFISHER,STRAIGHT EDGE 1706 3-35MH,3-35MH,MACH NATURAL RESOURCES LP,OIL & GAS-P & A,P & A,OIL & GAS
3507326035,36.0142497,-98.0301037,KINGFISHER,LAREDO 18-08-23 1H,1H,CHISHOLM O&G,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326034,35.911777,-97.796753,KINGFISHER,SLAUGHTER HOUSE 1706 2-36MH,2-36MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326033,35.83174849,-97.76244237,KINGFISHER,LAND RUN SWD 2,2,LAGOON WATER LOGISTICS LLC,SWD-PERMIT EXPIRED,PERMIT EXPIRED,SWD
3507326032,35.726434,-97.755737,KINGFISHER,KOLLER 4-32MH,4-32MH,VALIDUS ENERGY II MIDCON LLC,OIL & GAS-INACTIVE PRODUCER,INACTIVE PRODUCER,OIL & GAS
3507326031,35.9135148,-97.8137877,KINGFISHER,STRAIGHT EDGE 1706 2-35MH,2-35MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326030,35.91193,-97.80394,KINGFISHER,STRAIGHT EDGE 1706 9-35MH,9-35MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326029,35.9117908,-97.7875746,KINGFISHER,SLAUGHTER HOUSE 1706 10-36MH,10-36MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326028,35.911832,-97.796754,KINGFISHER,SLAUGHTER HOUSE 1706 3-36MH,3-36MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326027,35.8132969,-97.7856891,KINGFISHER,NIKO 1606 10-36MH,10-36MH,MACH NATURAL RESOURCES LP,OIL & GAS-PERMIT EXPIRED,PERMIT EXPIRED,OIL & GAS
3507326026,35.784647,-97.767302,KINGFISHER,REDBREAST 1505 10-7MH,10-7MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326025,35.784591,-97.767303,KINGFISHER,REDBREAST 1505 9-7MH,9-7MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326024,35.784536,-97.767304,KINGFISHER,REDBREAST 1505 7-7MH,7-7MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326023,35.828313,-97.766692,KINGFISHER,DALWHINNIE 1605 6-31MH,6-31MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326022,35.72655509,-98.15322441,KINGFISHER,SWD 1509 2-34,2-34,LAGOON WATER LOGISTICS LLC,SWD-PERMIT EXPIRED,PERMIT EXPIRED,SWD
3507326021,35.911896,-97.78791,KINGFISHER,SLAUGHTER HOUSE 1706 9-36MH,9-36MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326020,35.912066,-97.787505,KINGFISHER,SLAUGHTER HOUSE 1706 7-36MH,7-36MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326019,35.8135454,-97.7296804,KINGFISHER,WHIRLWIND SWD 1,1,BCE-MACH III MIDSTREAM HOLDINGS LLC,SWD-INJECTING,INJECTING,SWD
3507326018,36.01424284,-97.70868774,KINGFISHER,COW-HUNT 18-05-23 3MH,3MH,CHISHOLM O&G,OIL & GAS-PERMIT EXPIRED,PERMIT EXPIRED,OIL & GAS
3507326017,36.0141017,-97.7088547,KINGFISHER,COW-HUNT 18-05-23 2MH,2MH,CHISHOLM O&G,OIL & GAS-PERMIT EXPIRED,PERMIT EXPIRED,OIL & GAS
3507326016,35.913046,-97.769087,KINGFISHER,LINCOLN SE OSWEGO UNIT 93-6HO,93-6HO,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326015,35.91198,-97.80394,KINGFISHER,STRAIGHT EDGE 1706 10-35MH,10-35MH,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326014,36.1029006,-97.887548,KINGFISHER,EAST HENNESSEY UNIT 256H,256H,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326013,36.1028747,-97.8818568,KINGFISHER,EAST HENNESSEY UNIT 255H,255H,HINKLE OIL & GAS,OIL & GAS-P & A,P & A,OIL & GAS
3507326012,36.1027961,-97.8817292,KINGFISHER,EAST HENNESSEY UNIT 254H,254H,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326011,36.102851,-97.881729,KINGFISHER,EAST HENNESSEY UNIT 253H,253H,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326010,36.1028456,-97.8875515,KINGFISHER,EAST HENNESSEY UNIT 257H,257H,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326009,36.1027357,-97.8875517,KINGFISHER,EAST HENNESSEY UNIT 259H,259H,MACH NATURAL RESOURCES LP,OIL & GAS-INACTIVE PRODUCER,INACTIVE PRODUCER,OIL & GAS
3507326008,36.102906,-97.881729,KINGFISHER,EAST HENNESSEY UNIT 252H,252H,MACH NATURAL RESOURCES LP,OIL & GAS-PRODUCING,PRODUCING,OIL & GAS
3507326007,36.1027907,-97.8875516,KINGFISHER,EAST HENNESSEY UNIT 258H,258H,MACH NATURAL RESOURCES LP,OIL & GAS-INACTIVE PRODUCER,INACTIVE PRODUCER,OIL & GAS
3507326006,36.1530678,-97.8317612,KINGFISHER,EAST HENNESSEY UNIT 242HMN,242HMN,MACH NATURAL RESOURCES LP,OIL & GAS-PERMIT EXPIRED,PERMIT EXPIRED,OIL & GAS
3507326005,36.153125,-97.8317536,KINGFISHER,EAST HENNESSEY UNIT 243HMN,243HMN,HINKLE OIL & GAS,OIL & GAS-PERMIT EXPIRED,PERMIT EXPIRED,OIL & GAS
3507390112,36.0850752,-97.9540022,KINGFISHER,HENNESSEY UNIT 26,26,EXXON,OIL-P & A,P & A,OIL
3507390052,36.0656399,-97.8981304,KINGFISHER,DOVER UNIT 2,2,EXXON,OIL-P & A,P & A,OIL
3507390024,36.0234424,-97.9317004,KINGFISHER,DOVER UNIT 53,53,EXXON,OIL-P & A,P & A,OIL
3507390002,36.0524527,-97.9138778,KINGFISHER,DOVER UNIT 5,5,EXXON,OIL-P & A,P & A,OIL
3507350427,36.0616962,-97.805095,KINGFISHER,NUGEN 1-2,1-2,OKLAHOMA EQUIPMENT & SALVAGE,OIL-P & A,P & A,OIL
3507350184,35.9760732,-97.8159357,KINGFISHER,L.N.U. 101-1,101-1,MACH NATURAL RESOURCES LP,OIL-INACTIVE COMPLETED,INACTIVE COMPLETED,OIL
3507350135,35.9720531,-97.7403949,KINGFISHER,L.N.U. 91-2,91-2,MACH NATURAL RESOURCES LP,OIL-INACTIVE COMPLETED,INACTIVE COMPLETED,OIL
3507342970,36.1276925,-97.915,KINGFISHER,HAJEK 14-2,14-2,FREEPORT-MCMORAN,OIL-P & A,P & A,OIL
3507340010,36.1538464,-97.7178129,KINGFISHER,SAMUEL KAIDY 1,1,CHEVRON,GAS-P & A,P & A,GAS
3507336213,35.947303,-97.8915903,KINGFISHER,WROBBEL 2,2,GBK CORP,DRY HOLE-P & A,P & A,DRY HOLE
3507335935,36.0887107,-97.9317085,KINGFISHER,EDWARD C BARTON 1,1,EXXON,OIL-P & A,P & A,OIL
3507335861,35.778486,-97.685207,KINGFISHER,LUNNON 1,1,R & N ASSOCIATES,OIL-P & A,P & A,OIL
3507335729,36.1104545,-97.8515216,KINGFISHER,EAST HENNESSEY UNIT (PETRU#2) 127,127,MACH NATURAL RESOURCES LP,EOR-INJECTING,INJECTING,EOR
3507335584,36.0089431,-97.9049737,KINGFISHER,DOVER UNIT (CLINE-THOMPSON 1) 80,80,EXXON,OIL-P & A,P & A,OIL
3507330667,35.8552269,-97.7909391,KINGFISHER,SOONER TREND S-26,S-26,OTC-OCC NO ASSIGNED,DRY HOLE-P & A,P & A,DRY HOLE
3507330227,35.8611205,-97.7887189,KINGFISHER,KADAVY 2,2,OTC-OCC NO ASSIGNED,OIL-P & A,P & A,OIL
3507330205,35.9578966,-97.8203147,KINGFISHER,L.N.U. 118-1,118-1,HINKLE OIL & GAS,OIL-P & A,P & A,OIL
3507330021,35.8366271,-97.7742528,KINGFISHER,JOE FORMAN 3,3,DOMINION OK TX E & P INC,INJECTOR-P & A,P & A,INJECTOR
3507329295,35.9617836,-97.833659,KINGFISHER,L.N.U.(HILL 1) 120-1,120-1,MACH NATURAL RESOURCES LP,OIL-INACTIVE COMPLETED,INACTIVE COMPLETED,OIL
3507324693,35.8038108,-97.7033047,KINGFISHER,JACK 2-2,2-2,SPELLER OIL CORPORATION,OIL & GAS-PERMIT EXPIRED,PERMIT EXPIRED,OIL & GAS
3507324113,35.7639711,-97.71204,KINGFISHER,STONE 1-22,1-22,SOUTHERN RESOURCES INC,OIL-INACTIVE PRODUCER,INACTIVE PRODUCER,OIL
3507323849,36.0452011,-97.9094068,KINGFISHER,DOVER UNIT 95,95,EXXON,DRY HOLE-P & A,P & A,DRY HOLE
3507323713,36.0451824,-97.8336829,KINGFISHER,HELEN SAIN 2-10,2-10,DOMINION OK TX E & P INC,OIL-P & A,P & A,OIL
3507323501,36.0660181,-97.8147388,KINGFISHER,NUGEN 1,1,QUAIL CREEK PETR MGMT,OIL-P & A,P & A,OIL
3507323439,36.0515375,-97.8503918,KINGFISHER,HAYMAKER 2-9,2-9,MACH NATURAL RESOURCES LP,OIL-P & A,P & A,OIL
3507322559,36.1648508,-97.9406588,KINGFISHER,BROWN 1,1,VULCAN ENERGY,OIL-P & A,P & A,OIL
3507322545,35.9110334,-97.9539692,KINGFISHER,TALBOT 1,1,M S PRODUCTIONS INC,OIL-P & A,P & A,OIL
3507322377,36.0232543,-98.1144234,KINGFISHER,RICE 24-1,24-1,NORTHWESTERN PROD INC,OIL-P & A,P & A,OIL
3507322213,36.0415655,-97.9584576,KINGFISHER,STATE 16-1,16-1,RIVIERA RESOURCES,OIL-P & A,P & A,OIL
3507322019,35.8429897,-97.7887186,KINGFISHER,JIRIK 1,1,CRAWLEY PETROLEUM CORP,GAS-P & A,P & A,GAS
3507321966,36.0161117,-97.7534497,KINGFISHER,GEORGE ISHLER 20-1,20-1,WALKER & WALKER,OIL-P & A,P & A,OIL
3507321755,36.0270516,-97.8247485,KINGFISHER,F WEBER 3,3,AGUILA OPERATING COMPANY LLC,OIL-INACTIVE COMPLETED,INACTIVE COMPLETED,OIL
3507321754,36.048795,-97.8069183,KINGFISHER,B WEBER 2,2,REDLINE ENERGY LLC,OIL-INACTIVE COMPLETED,INACTIVE COMPLETED,OIL
3507321638,36.0524417,-97.8425791,KINGFISHER,MOSIER 2-9,2-9,RANDY INC,OIL-INACTIVE PRODUCER,INACTIVE PRODUCER,OIL
3507321612,35.8620509,-97.8321313,KINGFISHER,EMMERICH 1,1,MACKELLAR INC,OIL-P & A,P & A,OIL
3507321451,36.0161291,-98.0297564,KINGFISHER,SNOWDEN 1,1,CONTINENTAL RESOURCES,OIL-P & A,P & A,OIL
3507320240,35.8338463,-97.7712238,KINGFISHER,FOREMAN S-47,S-47,PACIFIC NATURAL GAS EXPL,INJECTOR-P & A,P & A,INJECTOR
3507300496,36.167338,-97.9159388,KINGFISHER,OLIVER DEAN STATES 1,1,OTC-OCC NO ASSIGNED,OIL-P & A,P & A,OIL
3507300451,36.1092371,-97.9514389,KINGFISHER,WALTA VANCIL 1,1,COMBINED RESOURCES CORPORATION,GAS-P & A,P & A,GAS
3507300437,36.0802395,-97.7204293,KINGFISHER,SEIGMAN 1,1,OCCIDENTAL,OIL-P & A,P & A,OIL
3507300424,36.1382364,-97.8626305,KINGFISHER,FUSKA LOUIS 2,2,OTC-OCC NO ASSIGNED,OIL-P & A,P & A,OIL
3507300423,36.1382363,-97.8803312,KINGFISHER,PRIBIL HENRY 2-7,2-7,TEMA OIL,GAS-P & A,P & A,GAS
3507300422,36.1104204,-97.7891037,KINGFISHER,T J WILL 1,1,GILLILAND OIL & GAS INC,OIL-P & A,P & A,OIL
3507300419,36.0959172,-97.7980378,KINGFISHER,GARTEN 2,2,LINDENMUTH & ASSOCIATES,OIL-P & A,P & A,OIL
3507300416,36.0923085,-97.802463,KINGFISHER,HICKEY 1-A,1-A,WLW OIL & GAS LLC,OIL-P & A,P & A,OIL
3507300395,36.1538464,-97.7178053,KINGFISHER,M A NELSON 1,1,OKLAHOMA OIL & GAS MGMT INC,OTHER-P & A,P & A,OTHER
3507300168,35.8401562,-97.7074787,KINGFISHER,COBB 1,1,OTC-OCC NO ASSIGNED,OTHER-P & A,P & A,OTHER
3507300165,35.8919525,-97.9845863,KINGFISHER,PECK 1,1,OTC-OCC NO ASSIGNED,DRY HOLE-P & A,P & A,DRY HOLE
3507300104,36.0669443,-97.9495312,KINGFISHER,HENNESEY UNIT\WALTER STRIBEL 1 61,61,CHEVRON,OIL-P & A,P & A,OIL
3507300018,35.9627138,-97.9105273,KINGFISHER,KINGFISHER UNIT 2-11,2-11,OTC-OCC NO ASSIGNED,DRY HOLE-P & A,P & A,DRY HOLE
3507390141,36.0415541,-97.9628903,KINGFISHER,HENNESSEY UNIT 99,99,EXXON,OIL-P & A,P & A,OIL
3507390031,36.0161946,-97.9138775,KINGFISHER,DOVER UNIT 66,66,EXXON,OIL-P & A,P & A,OIL
3507390027,36.0234464,-97.8960472,KINGFISHER,DOVER UNIT 56,56,EXXON,OIL-P & A,P & A,OIL
3507390023,36.0234423,-97.940627,KINGFISHER,DOVER UNIT 52,52,EXXON,OIL-P & A,P & A,OIL
3507350378,36.0995902,-97.9094225,KINGFISHER,BRITTAIN 2,2,EXXON,OIL-P & A,P & A,OIL
3507343227,35.8618125,-98.1481894,KINGFISHER,KLINNERT 1,1,CONCHO EXPLORATION,GAS-P & A,P & A,GAS
3507342303,36.030677,-97.83368,KINGFISHER,POLLARD 1,1,EIGHT ROUND CORPORATION,GAS-P & A,P & A,GAS
3507336275,36.0524526,-97.9228121,KINGFISHER,HENNESSEY UNIT (O.C.BARTON #1) 90,90,BLAKE PRODUCTION,OIL-INACTIVE PRODUCER,INACTIVE PRODUCER,OIL
3507336257,36.0379495,-97.9138777,KINGFISHER,MOERY (DOVER UNIT #27) 1,1,EXXON,OIL-P & A,P & A,OIL
3507335947,36.0887147,-97.9138781,KINGFISHER,BREED LOVE 1,1,EXXON,OIL-P & A,P & A,OIL
3507335941,36.0887107,-97.9228201,KINGFISHER,MCSHEA 1,1,KINDER MORGAN,OIL-P & A,P & A,OIL
3507335768,35.8292804,-97.7432384,KINGFISHER,HOFFMAN A (HOFFMAN 1) 1,1,MACH NATURAL RESOURCES LP,OIL-P & A,P & A,OIL
3507335669,35.9409513,-97.9417167,KINGFISHER,ED MARTIN 1,1,BEARD OIL CO.,DRY HOLE-P & A,P & A,DRY HOLE
3507330185,35.9253856,-97.7088687,KINGFISHER,LONDON 1,1,LADD PETROLEUM CO,OIL-P & A,P & A,OIL
