api,sh_lat,sh_lon,county,well_name,well_number,operator,well_symbol,well_status,well_type
3507335997,36.1502888,-97.7757525,KINGFISHER,J HERRIN,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507335998,36.157441,-97.76681,KINGFISHER,J J VAVERKA,#2,BLAKE PRODUCTION COMPANY INC,OIL,AC,OIL
3507335999,36.1575403,-97.7757525,KINGFISHER,PACULA,#2,JONES & PELLOW OIL CO,PLUGGED,PA,OIL
3507336001,36.154122,-97.77128,KINGFISHER,JJ VAVERKA,#1,BLAKE PRODUCTION COMPANY INC,UIC,AC,2DNC
3507336002,36.154081,-97.75346,KINGFISHER,F J SIMUNEK,#2,BLAKE PRODUCTION COMPANY INC,OIL,AC,OIL
3507336003,36.1575209,-97.7489863,KINGFISHER,F J SIMUNEK,#1,TEXACO INC,PLUGGED,PA,NT
3507336004,36.157631,-97.75793,KINGFISHER,VAVERKA,#1,BLAKE PRODUCTION COMPANY INC,OIL,AC,OIL
3507336005,36.1502694,-97.7489863,KINGFISHER,A L HLADIK,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336006,36.1466435,-97.7534567,KINGFISHER,A L HLADIK,#2,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336007,36.146382,-97.7624,KINGFISHER,CROSSWHITE,#1,BLAKE PRODUCTION COMPANY INC,TERMINATED,AC,TM
3507336008,36.150379,-97.75793,KINGFISHER,CROSSWHITE,#2,BLAKE PRODUCTION COMPANY INC,OIL,AC,OIL
3507336009,36.1538717,-97.7445716,KINGFISHER,HENRY PEACH,#1,UNION TEXAS PETROLEUM CORP,PLUGGED,PA,OIL
3507336010,36.14662,-97.74457,KINGFISHER,ANTON SIMUNEK,#1,BLAKE PRODUCTION COMPANY INC,PLUGGED,PA,OIL
3507336011,36.1574979,-97.7401013,KINGFISHER,HENRY PEACH,#2,UNION TEXAS PETROLEUM CORP,PLUGGED,PA,OIL
3507336012,36.154123,-97.73563,KINGFISHER,LOREE COLLINS,#1,LAWRENCE JAMES LLC,OIL,AC,OIL
3507336013,36.1574984,-97.7311607,KINGFISHER,COLLINS,#2,BURLINGTON RESOURCES OIL & GAS COMPANY LP,PLUGGED,PA,OIL
3507336014,36.088829,-97.726318,KINGFISHER,LEE,#1,NFCDA ENERGY LLC,GAS,AC,GAS
3507336015,36.0994836,-97.7400931,KINGFISHER,MISAR,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,DRY
3507336016,36.088823,-97.735811,KINGFISHER,SIMUNEK,#B-1,SPELLER OIL CORPORATION,OIL,AC,OIL
3507336017,36.0958581,-97.7356261,KINGFISHER,JOE HLADIK,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336018,36.14694444,-97.78916667,KINGFISHER,TAGGERT,#1,EMC EXPLORATION COMPANY INC,PLUGGED,PA,OIL
3507336019,36.0994006,-97.6776822,KINGFISHER,CROMER,#1-A,AN-SON CORP,PLUGGED,PA,DRY
3507336020,36.100307,-97.678799,KINGFISHER,L CROMER,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,DRY
3507336021,36.1030268,-97.6776826,KINGFISHER,FOX,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336022,36.1539579,-97.8336997,KINGFISHER,VAVERKA,#1,SHELL OIL COMPANY,PLUGGED,PA,OIL
3507336023,36.1467063,-97.8336997,KINGFISHER,WEHLING,#2,CONOCO INC,PLUGGED,PA,OIL
3507336024,36.1503326,-97.8292293,KINGFISHER,WEHLING (EAST HENNESSEY UNIT),#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,NT
3507336026,36.1494143,-97.8114037,KINGFISHER,F DAVIS,#4,SHELL OIL COMPANY,PLUGGED,PA,OIL
3507336027,36.153947,-97.80693,KINGFISHER,V L HIXON,#1,BLAKE PRODUCTION COMPANY INC,PLUGGED,PA,TM
3507336028,36.1575722,-97.8114037,KINGFISHER,HENRY HLADIK,#2,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336029,36.154382,-97.815752,KINGFISHER,E. HENNESSEY UNIT,#11,BCE-MACH III LLC,OIL,AC,OIL
3507336030,36.1584911,-97.8202887,KINGFISHER,FLOYD H WILL,#2,CONOCO INC,PLUGGED,PA,GAS
3507336031,36.1566663,-97.8013456,KINGFISHER,V L HIXON,#2,KEENER OIL COMPANY,PLUGGED,PA,NT
3507336032,36.1470301,-97.815837,KINGFISHER,EAST HENNESSEY UT (DAVIS 3)(POSPISIL 1),#25,BCE-MACH III LLC,OIL,AC,OIL
3507336033,36.1466953,-97.8069335,KINGFISHER,HAZEL G RIKLI,#2,OTC/OCC NOT ASSIGNED,PLUGGED,PA,DRY
3507336034,36.150321,-97.80246,KINGFISHER,HAZEL G RIKLI,#1,BLAKE PRODUCTION COMPANY INC,PLUGGED,PA,OIL
3507336035,36.150586,-97.793561,KINGFISHER,COOPER,#2,BLAKE PRODUCTION COMPANY INC,OIL,AC,OIL
3507336036,36.1584641,-97.7935781,KINGFISHER,"SHIMANEK  ""A""",#2,RANDY INC,PLUGGED,PA,OIL
3507336037,36.157293,-97.785189,KINGFISHER,CHURCH OF CHRIST,#2,BLAKE PRODUCTION COMPANY INC,OIL,AC,OIL
3507336038,36.1503066,-97.7846375,KINGFISHER,TAGGART,#2,C & S PLUGGING,PLUGGED,PA,OIL
3507336039,36.153932,-97.78911,KINGFISHER,CHURCH OF CHRIST,#1,BLAKE PRODUCTION COMPANY INC,PLUGGED,PA,TM
3507336041,36.1575841,-97.8292293,KINGFISHER,VAVERKA,#2,BHP PETROLEUM (AMERICAS) INC,PLUGGED,PA,NT
3507336042,36.1503331,-97.8202887,KINGFISHER,ETHEL PRAY,#2,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336043,36.1467072,-97.8247591,KINGFISHER,ETHEL PRAY,#1,CONOCO INC,PLUGGED,PA,OIL
3507336044,36.1539587,-97.8247591,KINGFISHER,FLOYD H WILL,#1,CONOCO INC,PLUGGED,PA,OIL
3507336047,36.1539314,-97.7980484,KINGFISHER,SHIMANEK,#1,MCQUEEN ED & COMPANY INC,PLUGGED,PA,OIL
3507336048,36.136565,-97.865013,KINGFISHER,C. E. MOORE,#2-8,SINGER OIL CO LLC,GAS,AC,GAS
3507336049,36.139471,-97.860409,KINGFISHER,VAVERKA,#2,CONOCO INC,PLUGGED,PA,OIL
3507336050,36.139475,-97.8782346,KINGFISHER,PATOCKA,#2,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336051,36.1431005,-97.8827041,KINGFISHER,H W PRIBIL,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336052,36.1358494,-97.8737651,KINGFISHER,G M HAVLIK,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336053,36.1467262,-97.8871765,KINGFISHER,FUKSA,#2,SHELL OIL COMPANY,PLUGGED,PA,OIL
3507336054,36.1503525,-97.8827061,KINGFISHER,A FUSKA,#1,SHELL OIL COMPANY,PLUGGED,PA,OIL
3507336056,36.1467271,-97.8782359,KINGFISHER,AGNES F IVEN,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336057,36.154881,-97.8604103,KINGFISHER,HLADIK,#1,EL PASO NATURAL GAS COMPANY,PLUGGED,PA,OIL
3507336058,36.158507,-97.8548224,KINGFISHER,HLADIK,#2,EL PASO NATURAL GAS COMPANY,PLUGGED,PA,OIL
3507336059,36.1467231,-97.8604103,KINGFISHER,FRANK PACULA,#3,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336060,36.150349,-97.8559399,KINGFISHER,FRANK PACULA,#4,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336061,36.1530616,-97.8414671,KINGFISHER,VAVERKA A,#4,SHELL OIL COMPANY,PLUGGED,PA,OIL
3507336062,36.1566875,-97.8369968,KINGFISHER,VAVERKA A(E.HENNESSEY UNIT)#7,#3,SHELL OIL COMPANY,PLUGGED,PA,OIL
3507336063,36.1467165,-97.8425847,KINGFISHER,WILLIE A PATOCKA,#1,EXXON MOBIL CORPORATION,PLUGGED,PA,NT
3507336064,36.1503424,-97.8381143,KINGFISHER,WILLIE A PATOCKA,#2,CONOCO INC,PLUGGED,PA,OIL
3507336065,36.147417,-97.851596,KINGFISHER,E.HENNESSEY UT.(PACULA#1),#29,BCE-MACH III LLC,OIL,AC,OIL
3507336066,36.1503419,-97.8470549,KINGFISHER,FRANK PACULA (EAST HENNESSEY),#20,CONOCO INC,PLUGGED,PA,OIL
3507336067,36.1394543,-97.8336968,KINGFISHER,PETERSON(E.HENNESSEY UNIT #45),#1,CONOCO INC,PLUGGED,PA,OIL
3507336068,36.1322121,-97.8515224,KINGFISHER,BOHOMILL SHIMANECK #2 (EHN),#65,CONOCO INC,PLUGGED,PA,OIL
3507336069,36.1358295,-97.8202883,KINGFISHER,KINCADE-B,#1,JONES & PELLOW OIL CO,PLUGGED,PA,NT
3507336070,36.135829,-97.8292273,KINGFISHER,RUDOLF F KUDLAC,#2,CONOCO INC,PLUGGED,PA,OIL
3507336071,36.132725,-97.833597,KINGFISHER,E.HENNESSEY UT.(KUDLAC#1),#63,BCE-MACH III LLC,OIL,AC,OIL
3507336072,36.1322036,-97.8247578,KINGFISHER,KINCADE,#1,JONES & PELLOW OIL CO,PLUGGED,PA,OIL
3507336073,36.1430806,-97.8292273,KINGFISHER,PETERSON,#2,CONOCO INC,PLUGGED,PA,OIL
3507336074,36.1322187,-97.869348,KINGFISHER,C.E.MOORE,#1C,BOGO ENERGY CORPORATION,PLUGGED,PA,OIL
3507336075,36.1430965,-97.8648785,KINGFISHER,LOUIS P FUKSA,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336076,36.1358383,-97.8470529,KINGFISHER,BOHOMILL SHIMANEK,#1,CONOCO INC,PLUGGED,PA,OIL
3507336077,36.1358454,-97.8559395,KINGFISHER,PATOCKA A,#1,COASTAL OILS INC,PLUGGED,PA,INJ
3507336078,36.1322195,-97.860409,KINGFISHER,PATOCKA A,#2,COASTAL OILS INC,PLUGGED,PA,OIL
3507336079,36.1430899,-97.8470529,KINGFISHER,PATOCKA-B,#1,JONES & PELLOW OIL CO,PLUGGED,PA,OIL
3507336081,36.143842,-97.856084,KINGFISHER,EAST HENNESSEY UNIT (VAVERKA 1-8),#35,BCE-MACH III LLC,OIL,AC,OIL
3507336082,36.140129,-97.851461,KINGFISHER,E.HENNESSEY UT.(PATOCKA#1),#47,BCE-MACH III LLC,OIL,AC,OIL
3507336083,36.1358388,-97.8381139,KINGFISHER,SHIMANEK,#2,CONOCO INC,PLUGGED,PA,INJ
3507336084,36.1322129,-97.8425834,KINGFISHER,SHIMANEK(E.HENNESSEY UNIT#64),#1,CONOCO INC,PLUGGED,PA,OIL
3507336085,36.139464,-97.84258,KINGFISHER,E.HENNESSEY UT.(SHIMANEK#1),#46,HINKLE OIL AND GAS INC,PLUGGED,PA,NT
3507336086,36.1430904,-97.8381139,KINGFISHER,B SHIMANEK 2(E.HENNESSEY UNT),#37,OKLAHOMA NATURAL RESOURCES INC,PLUGGED,PA,OIL
3507336087,36.1394551,-97.8247578,KINGFISHER,GABRIEL A,#1,CONOCO INC,PLUGGED,PA,OIL
3507336088,36.1430811,-97.8202883,KINGFISHER,GABRIEL A,#2,SHELL OIL COMPANY,PLUGGED,PA,OIL
3507336089,36.132533,-97.806909,KINGFISHER,E.HENNESSEY UT.(WILL#A1),#60,BCE-MACH III LLC,OIL,AC,OIL
3507336090,36.136101,-97.802417,KINGFISHER,EAST HENNESSEY UNIT (WILL #A2),#59,BCE-MACH III LLC,PLUGGED,PA,TM
3507336091,36.1430686,-97.8114017,KINGFISHER,DAVIS,#2,SHELL OIL COMPANY,PLUGGED,PA,OIL
3507336092,36.139781,-97.808051,KINGFISHER,E.HENNESSEY UT.(PACULA#2),#42,BCE-MACH III LLC,OIL,AC,OIL
3507336093,36.1430691,-97.8024627,KINGFISHER,F PACULA (E. HENNESSEY UNIT#41,#1,OKLAHOMA NATURAL RESOURCES INC,PLUGGED,PA,OIL
3507336094,36.139865,-97.815847,KINGFISHER,E.HENNESSEY UT.(DAVIS#1-11),#43,BCE-MACH III LLC,OIL,AC,OIL
3507336095,36.136208,-97.811354,KINGFISHER,E.HENNESSEY UT.(WILL#2),#58,HINKLE OIL AND GAS INC,PLUGGED,PA,OIL
3507336096,36.1321908,-97.8158712,KINGFISHER,FLOYD H WILL,#1,CONOCO INC,PLUGGED,PA,NT
3507336099,36.0595733,-97.7267288,KINGFISHER,WHEELER,#1,SENECA OIL COMPANY,PLUGGED,PA,OIL
3507336100,36.0523699,-97.753448,KINGFISHER,EDWIN VADDER A,#1,HORIZON NATURAL RESOURCES INC,PLUGGED,PA,OIL
3507336101,36.0450957,-97.7356224,KINGFISHER,HARRIS A,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336102,36.052347,-97.74455,KINGFISHER,STURGEON A,#1,OKLAHOMA ENERGY ACQUISITIONS LP,PLUGGED,PA,OIL
3507336103,36.0523474,-97.7356224,KINGFISHER,HARRIS,#1,POST OAK OIL COMPANY,PLUGGED,PA,OIL
3507336104,36.04911111,-97.74069444,KINGFISHER,EDWIN G VADDER,#1,CHESAPEAKE OPERATING LLC,PLUGGED,PA,OIL
3507336105,36.049027,-97.749671,KINGFISHER,VADDER,#1,SPELLER OIL CORPORATION,OIL,AC,OIL
3507336106,36.0342181,-97.7311575,KINGFISHER,STATE B,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336107,36.0305921,-97.7356212,KINGFISHER,STATE,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336108,36.037844,-97.73562,KINGFISHER,CHAS A HARRIS,#1,HIGH ENERGY,PLUGGED,PA,NT
3507336109,36.0378429,-97.7445487,KINGFISHER,PATRICK OHERN,#2,CHESAPEAKE OPERATING LLC,PLUGGED,PA,OIL
3507336110,36.0305661,-97.7267231,KINGFISHER,KARL VADDER,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,DRY
3507336111,36.030567,-97.7178,KINGFISHER,"JONES, INEZ ""B""",#1,OKLAHOMA ENERGY ACQUISITIONS LP,PLUGGED,PA,OIL
3507336112,36.030538,-97.7089,KINGFISHER,OLTMANNS,#1,OKLAHOMA ENERGY ACQUISITIONS LP,PLUGGED,PA,GAS
3507336113,36.038229,-97.727311,KINGFISHER,"JONES ""A""",#1,BYNG ENERGY GROUP INC,STATE_FUNDS_PLUGGING,STFD,OIL
3507336114,36.031415,-97.68103,KINGFISHER,NWCMSU FERRIL,#1,CHANGOS LLC,OIL,AC,OIL
3507336115,36.0377899,-97.7088973,KINGFISHER,OLTMANNS,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336116,36.042398,-97.75791,KINGFISHER,ELROD,#1,RR OIL WELL OPERATIONS LLC,OIL,AC,OIL
3507336117,36.041492,-97.74898,KINGFISHER,O'HERN,#1,J & S OF ENID INC,PLUGGED,PA,OIL
3507336118,36.026941,-97.71333,KINGFISHER,EDWIN G VADDER,#A-1,BCE-MACH III LLC,OIL,AC,OIL
3507336119,36.010226,-97.681294,KINGFISHER,ECLSU (ZOLA MARIE CHANNEL1),#4-1,SPESS OIL COMPANY INC,OIL,TM,OIL
3507336120,36.013847,-97.681289,KINGFISHER,ECLSU (ZOLA MARIE CHNNEL-A 1),#3-1,SPESS OIL COMPANY INC,OIL,AC,OIL
3507336121,36.0174686,-97.694689,KINGFISHER,ECOLU (THEODORE E OLTMANNS 1),#1-1,SPESS OIL COMPANY INC,OIL,AC,OIL
3507336122,36.017421,-97.676831,KINGFISHER,ECOLU  (D E ADAMS 1),#4-1,SPESS OIL COMPANY INC,OIL,TM,OIL
3507336123,36.028353,-97.68136,KINGFISHER,HENRY C OLTMANNS (E COLUMBIA LAYTON SAND UNIT 1-2),#2,SPESS OIL COMPANY INC,UIC,AC,2RIn
3507336124,36.021128,-97.681279,KINGFISHER,ECLSU  (RUBY E ADAMS 1),#2-1,SPESS OIL COMPANY INC,OIL,AC,OIL
3507336125,36.017386,-97.681283,KINGFISHER,ECLSU  (RUBY E ADAMS 2),#2-2,SPESS OIL COMPANY INC,OIL,AC,OIL
3507336126,36.017492,-97.690225,KINGFISHER,ECOLU  (LEONA GRAFF 2),#2-2,SPESS OIL COMPANY INC,OIL,AC,OIL
3507336127,36.015656,-97.688014,KINGFISHER,ECOLU  (LEONA GRAFF 1),#2-1,SPESS OIL COMPANY INC,OIL,AC,OIL
3507336128,36.0241629,-97.6854903,KINGFISHER,OLTMAN-B,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336129,36.0241633,-97.6765644,KINGFISHER,FRED GOODWIN,#1,APACHE CORPORATION,PLUGGED,PA,NT
3507336130,36.006602,-97.676755,KINGFISHER,ECOLU  (NEIFER 2),#9-2,SPESS OIL COMPANY INC,OIL,TM,OIL
3507336131,36.013811,-97.676761,KINGFISHER,ECOLU (ZOLA MARIE CHNNEL-A 2),#7-2,SPESS OIL COMPANY INC,OIL,AC,OIL
3507336132,36.00966,-97.67656,KINGFISHER,ECOLU  (Z.M.CHANNEL UT 2),#8-2,SPESS OIL COMPANY INC,OIL,TM,OIL
3507336133,36.010221,-97.685729,KINGFISHER,ECOLU  (OLTMANN 3),#6-3,SPESS OIL COMPANY INC,OIL,AC,OIL
3507336134,36.006612,-97.681227,KINGFISHER,ECOLU  (NEIFER 1),#9-1,SPESS OIL COMPANY INC,OIL,AC,OIL
3507336135,36.013846,-97.690147,KINGFISHER,ECOLU  (OITMAN 2),#6-2,SPESS OIL COMPANY INC,OIL,AC,OIL
3507336136,36.013803,-97.685767,KINGFISHER,ECOLU  (OLTMANN 1),#6-1,SPESS OIL COMPANY INC,OIL,AC,OIL
3507336137,36.005471,-97.771565,KINGFISHER,L.N.U.(GRAPE 1),#17-1,BCE-MACH III LLC,GAS,AC,GAS
3507336138,35.929067,-97.74007,KINGFISHER,LSEO(BOLLENBACK)2,#56-2,BCE-MACH III LLC,OIL,AC,OIL
3507336139,36.071153,-97.856227,KINGFISHER,E.HENNESSEY UT.(BRINKLEY A#1),#197,BCE-MACH III LLC,OIL,AC,OIL
3507336140,36.0596939,-97.851508,KINGFISHER,LOGAN,#1,EASON OIL COMPANY,PLUGGED,PA,OIL
3507336141,36.060712,-97.888042,KINGFISHER,E.HENNESSEY UT.(MALONEY#1),#207,BCE-MACH III LLC,OIL,AC,OIL
3507336142,36.064142,-97.883074,KINGFISHER,E.HENNESSEY UT.(CERNY#1),#204,BCE-MACH III LLC,OIL,AC,OIL
3507336143,36.067825,-97.888044,KINGFISHER,E.HENNESSEY UT.(ANTON CERNY#1),#203,BCE-MACH III LLC,OIL,AC,OIL
3507336144,36.0597006,-97.8693336,KINGFISHER,BUCKNER-A,#1,KIRKPATRICK OIL COMPANY,PLUGGED,PA,NT
3507336145,36.0633269,-97.8648682,KINGFISHER,BUCKNER-A,#2,KIRKPATRICK OIL COMPANY,PLUGGED,PA,NT
3507336146,36.071372,-97.883141,KINGFISHER,E.HENNESSEY UT.(CERNY#1),#194,BCE-MACH III LLC,OIL,AC,OIL
3507336147,36.060297,-97.860946,KINGFISHER,G D CARLSON,#1,CENTAUR RESOURCES INC,OIL,AC,OIL
3507336148,36.067543,-97.860927,KINGFISHER,E.HENNESSEY UT.(BRINKLEY#1),#200,BCE-MACH III LLC,OIL,AC,OIL
3507336149,36.0633313,-97.8737631,KINGFISHER,BERKENBILE,#1-A,CONOCO INC,PLUGGED,PA,OIL
3507336150,36.071315,-97.874151,KINGFISHER,E.HENNESSEY UT.(ALMA SMITH#1),#195,BCE-MACH III LLC,OIL,AC,OIL
3507336151,36.0675901,-97.869747,KINGFISHER,E.HENNESSEY UT.(BERKENBILE#2),#201,BCE-MACH III LLC,OIL,AC,OIL
3507336152,36.071244,-97.865258,KINGFISHER,E.HENNESSEY UT.(BERKENBILE#1),#196,BCE-MACH III LLC,OIL,AC,OIL
3507336153,36.009121,-97.776081,KINGFISHER,L.N.U.(INGLE 1),#2-1,BCE-MACH III LLC,OIL,AC,OIL
3507336154,35.9942497,-97.6776793,KINGFISHER,SY WATTS,#1,KINGFISHER CSG PULLR & CONST  INC,PLUGGED,PA,OIL
3507336158,35.9290895,-97.7489802,KINGFISHER,LEROY JECH,#2,HINKLE OIL AND GAS INC,PLUGGED,PA,OIL
3507336159,35.928715,-97.7579,KINGFISHER,G P WALKER,#2,BCE-MACH III LLC,OIL,AC,OIL
3507336160,35.935718,-97.74898,KINGFISHER,LLSEO(WALKER)B-1,#52-1,BCE-MACH III LLC,OIL,AC,OIL
3507336161,35.9327153,-97.7534382,KINGFISHER,LSEOU (LEROY JECK #1),#59-1,HINKLE ENGINEERING INC,PLUGGED,PA,DRY
3507336162,35.9399662,-97.7623543,KINGFISHER,CHARLES COPELAND,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,INJ
3507336163,35.93595,-97.758683,KINGFISHER,LSEO(C. COPELAND)2,#50-2,BCE-MACH III LLC,OIL,AC,OIL
3507336164,35.939739,-97.75344,KINGFISHER,LSEO(G.P. WALKER)B-1,#51-1,BCE-MACH III LLC,OIL,AC,OIL
3507336165,35.9318079,-97.7623543,KINGFISHER,LSEO(G.P. WALKER)1,#61-1,BCE-MACH III LLC,OIL,AC,OIL
3507336166,35.9364236,-97.9227847,KINGFISHER,J D HOBBS A,#2,OTC/OCC NOT ASSIGNED,PLUGGED,PA,DRY
3507336167,35.936318,-97.74007,KINGFISHER,LSEO(F. TRAVIS UNIT)2,#54-2,BCE-MACH III LLC,GAS,AC,GAS
3507336168,35.9326928,-97.7356126,KINGFISHER,GEORGE,#1,TEXACO INC,PLUGGED,PA,NT
3507336169,35.9399445,-97.7356126,KINGFISHER,GENTRY,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336170,35.932074,-97.745705,KINGFISHER,LSEO(BOLLENBACH)1,#57-1,BCE-MACH III LLC,UIC,TM,INJ
3507336171,35.914594,-97.722587,KINGFISHER,LSEO(J.N. STEPHENS)1,#82-1,BCE-MACH III LLC,OIL,AC,OIL
3507336172,35.918164,-97.7177858,KINGFISHER,E L PERDUE,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336173,35.921191,-97.723278,KINGFISHER,LINCOLN SOUTHEAST OSWEGO UNIT (BOLLENBACH UNIT AM),#81-1,BCE-MACH III LLC,UIC,AC,2RIn
3507336174,35.9254149,-97.7267002,KINGFISHER,CARL L CLUMP B,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,INJ
3507336175,35.918163,-97.7267,KINGFISHER,LSEO(CLUMP SPENCER UNIT)1,#83-1,BCE-MACH III LLC,OIL,AC,OIL
3507336177,35.913702,-97.75789,KINGFISHER,LSEO(SHUTLER C)1,#90-1,BCE-MACH III LLC,OIL,AC,OIL
3507336178,35.914586,-97.74898,KINGFISHER,LSEO(WILCOX UNIT)1,#88-1,BCE-MACH III LLC,OIL,AC,OIL
3507336179,35.907354,-97.76681,KINGFISHER,BESSIE SHACKLEFORD,#1,TESSERA ENERGY LLC,ORPHAN,OR,OIL
3507336180,35.91098,-97.77126,KINGFISHER,BESSIE SHACKLEFORD,#2,TESSERA ENERGY LLC,PLUGGED,PA,NT
3507336181,35.9001021,-97.766805,KINGFISHER,MARIE NORTON UNIT,#1,MCQUEEN ED & COMPANY INC,PLUGGED,PA,OIL
3507336182,35.907353,-97.77572,KINGFISHER,P M CHURCHFIELD,#1-31,TESSERA ENERGY LLC,PLUGGED,PA,OIL
3507336183,35.9037271,-97.7801742,KINGFISHER,FOSTER,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336184,35.9037279,-97.7712614,KINGFISHER,T R FOSTER,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336185,35.921419,-97.754371,KINGFISHER,LSEO(MERAMC UNIT A)1,#74-1,BCE-MACH III LLC,OIL,AC,OIL
3507336186,35.921857,-97.7757198,KINGFISHER,I K BOLLENBACK C,#1,TEXACO INC,PLUGGED,PA,OIL
3507336187,35.9218371,-97.7578942,KINGFISHER,LSEO(I.K. BOLLENBACH)B/2,#73-2,HINKLE ENGINEERING INC,PLUGGED,PA,OIL
3507336188,35.925463,-97.76235,KINGFISHER,LSEO(I.K. BOLLENBACH)B/1,#72-1,HINKLE OIL AND GAS INC,PLUGGED,PA,OIL
3507336189,35.9218575,-97.7668054,KINGFISHER,I K BOLLENBACH UNIT,#2,TEXACO INC,PLUGGED,PA,OIL
3507336190,35.9254634,-97.753437,KINGFISHER,I K BOLLENBACH B,#3,TEXACO INC,PLUGGED,PA,TM
3507336191,35.921433,-97.749828,KINGFISHER,LSEO(I.K. BOLLENBACH B)4,#75-4,BCE-MACH III LLC,OIL,AC,OIL
3507336192,36.064423,-97.946145,KINGFISHER,HENNESSEY U.(STRIBEL UNIT #2),#69,BLAKE PRODUCTION COMPANY INC,OIL,AC,OIL
3507336193,36.0597067,-97.8960541,KINGFISHER,MUIR,#1,BURLINGTON RESOURCES OIL & GAS COMPANY LP,PLUGGED,PA,OIL
3507336194,36.0633322,-97.9005194,KINGFISHER,M R BEADLE,#2,OTC/OCC NOT ASSIGNED,PLUGGED,PA,NT
3507336195,36.0696779,-97.8915887,KINGFISHER,HENNESSEY UNIT (LANDAKER 2),#60,EL PASO NATURAL GAS COMPANY,PLUGGED,PA,OIL
3507336196,36.0669583,-97.8960541,KINGFISHER,HENNESSEY UNIT (LANDAKER #1),#67,EXXON MOBIL CORPORATION,PLUGGED,PA,OIL
3507336197,36.0705838,-97.9005194,KINGFISHER,RACHEL ELROD (HENNESSEY UNIT 59),#2,EXXON MOBIL CORPORATION,PLUGGED,PA,OIL
3507336198,36.0669522,-97.940636,KINGFISHER,A C HIXON,#4,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336199,36.0597045,-97.9228104,KINGFISHER,HENNESSEY UT.(THOS. HEIRS 1),#78,EXXON MOBIL CORPORATION,PLUGGED,PA,OIL
3507336200,36.0597053,-97.9138797,KINGFISHER,ELMER C HOLMES,#1,EXXON MOBIL CORPORATION,PLUGGED,PA,OIL
3507336201,36.0597006,-97.940636,KINGFISHER,JOE SCHEULEN,#1,EXXON MOBIL CORPORATION,PLUGGED,PA,OIL
3507336202,35.9117911,-98.0865518,KINGFISHER,NELLIE GALLIGAN,#1,AMERADA HESS CORPORATION,PLUGGED,PA,OIL
3507336203,35.939145,-97.90162,KINGFISHER,HIGGINS,#2,MONTY L HOTT PRODUCTION CORPORATION,OIL,AC,OIL
3507336204,35.929422,-97.922977,KINGFISHER,J. PERDUE A,#2,MONTY L HOTT PRODUCTION CORPORATION,OIL,AC,OIL
3507336205,35.932941,-97.909807,KINGFISHER,J. PERDUE,#2,MONTY L HOTT PRODUCTION CORPORATION,OIL,AC,OIL
3507336206,35.940051,-97.90941,KINGFISHER,F.H.VAIL,#2,BOGO ENERGY CORPORATION,PLUGGED,PA,OIL
3507336207,35.933005,-97.918805,KINGFISHER,PERDUE A,#1,MONTY L HOTT PRODUCTION CORPORATION,OIL,AC,OIL
3507336208,35.94027778,-97.91891667,KINGFISHER,HOBBS,#1,OTC/OCC NOT ASSIGNED,PLUGGED,PA,OIL
3507336209,35.93663,-97.91387,KINGFISHER,F.H. VAIL,#1,COOPER OPERATING LLC,UIC,AC,2DNC
3507336210,35.9473032,-97.9005031,KINGFISHER,WILLIS CORR,#2,OTC/OCC NOT ASSIGNED,PLUGGED,PA,DRY
